检索关键词,检索时间,标题,来源机构,报告/资料名,发布时间,URL,内容摘要,快照路径,层(layer),状态,观测批次,同源复用
2026 五一 四川 5A景区 门票收入,R3,四川5A级景区五一门票收入 = 1.08亿元,四川省文化和旅游厅,2026年五一假期四川文旅数据,2026-05-06,http://sc.people.com.cn/n2/2026/0506/c345167-41571831.html,全省5A级旅游景区累计接待游客346.89万人次，实现门票收入1.08亿元,snapshots/四川省文化和旅游厅_四川5A级景区五一门票收入.html,L1,入库L1,R3,否
2026 五一 途牛 亲子游 出游占比,R3,途牛五一亲子家庭出游人次占比 = 50%,途牛,2026年五一假期旅游消费报告,2026-05-05,https://m.thepaper.cn/newsDetail_forward_33099873,五一假期亲子家庭出游人次占比超50%，主题乐园游、历史文化游备受亲子家庭青睐,snapshots/途牛_途牛五一亲子家庭出游人次占比.html,L1,入库L1,R3,否
2026 五一 同程 亲子房 预订热度,R3,同程五一酒店亲子房预订热度增速 = 50%,同程旅行,2026年五一假期旅游消费报告,2026-05-06,https://view.inews.qq.com/a/20260505A0468F00,热门目的地酒店亲子房预订热度同比增长近50%，北京、上海、成都、西安等城市亲子游热度居前,snapshots/同程旅行_同程五一酒店亲子房预订热度增速.html,L1,入库L1,R3,否
2026 五一 同程 四川 度假线路,R3,同程四川度假线路五一预订热度增速 = 80%,同程旅行,2026年五一假期旅游消费报告,2026-05-06,https://m.mp.oeeee.com/oe/BAAFRD0000202605061585455.html,同程旅行平台四川地区的相关度假线路预订热度同比增长了近80%，新疆地区超70%，云南地区近90%,snapshots/同程旅行_同程四川度假线路五一预订热度增速.html,L1,入库L1,R3,否
2026 五一 飞猪 乐园 门票 预订,R3,飞猪五一热门乐园门票预订人次增速 = 50%,飞猪,2026年五一假期旅游数据,2026-04-30,https://m.mp.oeeee.com/a/BAAFRD0000202604301582469.html,热门乐园、名人故居等国内景点门票预订人次同比增长约50%,snapshots/飞猪_飞猪五一热门乐园门票预订人次增速.html,L1,入库L1,R3,否
2026 五一 武汉 亲子房 预订热度,R3,武汉五一酒店亲子房预订热度增速 = 60%,同程旅行,2026年五一武汉文旅数据,2026-05-05,https://news.hubeidaily.net/pc/c_5468045.html,武汉假期酒店亲子房预订热度同比增长近60%，成功跻身全国亲子游目的地TOP10,snapshots/同程旅行_武汉五一酒店亲子房预订热度增速.html,L1,入库L1,R3,否
2026 五一 陕西 重点景区 接待游客,R3,陕西55家重点景区五一接待游客(第三天) = 162.28万人次,陕西省文化和旅游厅,2026年五一假期陕西文旅数据,2026-05-05,http://ent.people.com.cn/n1/2026/0505/c1012-40713657.html,陕西全省重点监测的55家重点旅游景区共接待游客162.28万人次，同比增长10.69%；实现旅游经营收入11491.51万元，同比增长12.37%,snapshots/陕西省文化和旅游厅_陕西55家重点景区五一接待游客(第三天).html,L1,入库L1,R3,否
2026 五一 云南 A级景区 接待游客,R3,云南220家4A以上景区接待游客(5月4日) = 184万人次,云南省文化和旅游厅,2026年五一假期云南文旅数据,2026-05-05,https://news.cctv.com/2026/05/05/ARTIjWYvKSA2ZiVaDEFImPeB260505.shtml,5月4日，云南全省220家4A级及以上景区接待游客约184万人次，丽江古城、大理古城等景区客流量靠前,snapshots/云南省文化和旅游厅_云南220家4A以上景区接待游客(5月4日).html,L1,入库L1,R3,否
2026 五一 人均打卡 跳城游 测算,R3,五一游客人均打卡城市数 = 2.1个,OTA平台合并测算,2026年五一假期旅游消费报告,2026-05-05,https://m.thepaper.cn/newsDetail_forward_33099873,游客人均打卡2.1个城市，约60%的旅客选择了跳城游，在一趟旅途中到访2至3个不同目的地,snapshots/OTA平台合并测算_五一游客人均打卡城市数.html,L1,入库L1,R3,否
2026 五一 宽峰 春假 亲子游,R3,2026年五一不再是'1日开闸、5日退潮'的单峰模式，而是形成了前后拉伸、中间平稳的'宽峰'格局。受春假推动，亲子家庭成为出游主力军，出游呈现明显的品质化、研学化特征,去哪儿旅行/澎湃新闻,,,https://m.thepaper.cn/newsDetail_forward_33099873,五一形成前后拉伸、中间平稳的宽峰格局,snapshots/去哪儿旅行_澎湃新闻_2026年五一不再是'1日开闸、5日退潮'的单峰模式，而是形成了前后拉伸、中间平.html,L2,入库L2,R3,否
2026 五一 跳城游 多城串游,R3,2026年五一'多城串游''深度体验游'成趋势，同程旅行观察到约60%的旅客选择'跳城游'，在一趟旅途中到访2至3个不同目的地。北京、上海、广州、成都持续霸榜国内热门目的地前四名,同程旅行/21经济网,,,https://m.thepaper.cn/newsDetail_forward_33099873,约60%的旅客选择了跳城游，在一趟旅途中到访2至3个不同目的地,snapshots/同程旅行_21经济网_2026年五一'多城串游''深度体验游'成趋势，同程旅行观察到约60%的旅客选择.html,L2,入库L2,R3,否
2026 五一 辽宁 浙江 亲子游 春假,R3,携程预测数据显示，浙江、山东、辽宁三省整体亲子游客同比增长30.7%，其中辽宁增长43.8%、浙江增长31.1%。春假政策极大释放了亲子出行需求,携程,,,https://m.mp.oeeee.com/a/BAAFRD0000202604301582469.html,浙江、山东、辽宁三省整体亲子游客同比增长30.7%，其中辽宁增长43.8%,snapshots/携程_携程预测数据显示，浙江、山东、辽宁三省整体亲子游客同比增长30.7%，其中辽宁增.html,L2,入库L2,R3,否
2026 五一 武汉 江汉路 热门商圈,R3,武汉江汉路跻身全国热门商圈第六位。武汉刷榜五一文旅排行榜，斩获多项TOP10，包括亲子游目的地TOP10、热门商圈TOP10等,同程旅行/长江网,,,http://3g.cjn.cn/Detail/?id=5388308&typeid=0,江汉路跻身全国热门商圈第六位，武汉多个全国前十,snapshots/同程旅行_长江网_武汉江汉路跻身全国热门商圈第六位。武汉刷榜五一文旅排行榜，斩获多项TOP10，包.html,L2,入库L2,R3,否
2026五一 交通 人员流动量,R4,五一全社会跨区域人员流动量 = 15.17亿人次,交通运输部,2026年五一假期交通出行数据,2026-05-06,https://www.gov.cn/lianbo/202605/content_7067883.htm,2026年五一假期全社会跨区域人员流动总量为151712.8万人次，日均30342.56万人次，同比增长3.49%。铁路客运总量10637.7万人次，民航1054万人次，公路139172万人次，水路849.2万人次。,snapshots/交通运输部_2026年五一假期交通出行数据.html,L1,入库L1,R4,是-共4条
2026五一 铁路 客运量,R4,五一铁路客运总量 = 10637.7万人次,交通运输部,2026年五一假期交通出行数据,2026-05-06,https://www.gov.cn/lianbo/202605/content_7067883.htm,铁路客运总量10637.7万人次，日均2127.54万人次，同比增长4.6%。,snapshots/交通运输部_2026年五一假期交通出行数据.html,L1,入库L1,R4,是-共4条
2026五一 民航 客运量,R4,五一民航客运总量 = 1054万人次,交通运输部,2026年五一假期交通出行数据,2026-05-06,https://www.gov.cn/lianbo/202605/content_7067883.htm,民航客运总量1054万人次，日均210.8万人次，同比下降5.74%。,snapshots/交通运输部_2026年五一假期交通出行数据.html,L1,入库L1,R4,是-共4条
2026五一 公路 人员流动量,R4,五一公路人员流动总量 = 139172万人次,交通运输部,2026年五一假期交通出行数据,2026-05-06,http://jjckb.xinhuanet.com/20260506/20ca8e711b264e29a6fdb8dad3052603/c.html,公路人员流动总量达139172万人次，日均27834.4万人次，同比增长3.51%。其中公路营业性客运总量19885万人次。,snapshots/交通运输部_2026年五一假期交通出行数据.html,L1,入库L1,R4,是-共4条
2026五一 税务 消费 销售收入,R4,五一消费相关行业销售收入增速 = 14%,国家税务总局,2026年五一假期增值税发票数据,2026-05-06,https://view.inews.qq.com/a/20260509A04SG200,国家税务总局增值税发票数据显示，五一假期消费相关行业销售收入同比增长14%。居民家庭服务销售收入同比增长14.2%，健康服务增长40.1%，综合零售增长12.4%。,snapshots/国家税务总局_2026年五一假期增值税发票数据.html,L1,入库L1,R4,否
2026五一 广东 接待游客,R4,五一接待游客(广东) = 4706.9万人次,广东省文化和旅游厅,2026年五一假期广东文旅数据,2026-05-05,https://www.nfnews.com/content/lyKmlEB765.html,广东全省接待游客4706.9万人次，同比增长2.1%；实现旅游收入297.7亿元，同比增长0.9%。,snapshots/广东省文化和旅游厅_2026年五一假期广东文旅数据.html,L1,入库L1,R4,是-共2条
2026五一 广东 旅游收入,R4,五一旅游收入(广东) = 297.7亿元,广东省文化和旅游厅,2026年五一假期广东文旅数据,2026-05-05,https://www.nfnews.com/content/lyKmlEB765.html,实现旅游收入297.7亿元，同比增长0.9%。,snapshots/广东省文化和旅游厅_2026年五一假期广东文旅数据.html,L1,入库L1,R4,是-共2条
2026五一 江苏 接待游客,R4,五一接待游客(江苏) = 3758.98万人次,江苏省文化和旅游厅,2026年五一假期江苏文旅数据,2026-05-06,http://wlt.jiangsu.gov.cn/art/2026/6/6/art_698_11783512.html,江苏接待游客3758.98万人次，游客总消费429.78亿元，同比增长6.69%。省外游客占比46.94%，高于春节假期6个百分点。,未存-HTTP521,L1,入库L1-快照未存,R4,否
2026五一 江苏 旅游消费,R4,五一旅游总消费(江苏) = 429.78亿元,江苏省文化和旅游厅,2026年五一假期江苏文旅数据,2026-05-06,https://www.js.news.cn/20260506/545002f2c336411693ff300cdc5717ad/c.html,游客总消费达429.78亿元，同比增长6.69%。,snapshots/江苏省文化和旅游厅_2026年五一假期江苏文旅数据.html,L1,入库L1,R4,否
2026五一 四川 接待游客,R4,五一接待游客(四川) = 3602.23万人次,四川省文化和旅游厅,2026年五一假期四川文旅数据,2026-05-06,http://sc.news.cn/20260506/0b7ff5d96e3e43b894ddaa26764cf85e/c.html,四川全省接待游客3602.23万人次，同比增长6.19%；实现旅游总花费242.49亿元，同比增长3.17%。全省5A级景区累计接待游客346.89万人次。,snapshots/四川省文化和旅游厅_2026年五一假期四川文旅数据.html,L1,入库L1,R4,是-共2条
2026五一 四川 旅游花费,R4,五一旅游总花费(四川) = 242.49亿元,四川省文化和旅游厅,2026年五一假期四川文旅数据,2026-05-06,http://sc.news.cn/20260506/0b7ff5d96e3e43b894ddaa26764cf85e/c.html,实现旅游总花费242.49亿元，同比增长3.17%。,snapshots/四川省文化和旅游厅_2026年五一假期四川文旅数据.html,L1,入库L1,R4,是-共2条
2026五一 出入境 移民管理局,R4,五一假期出入境人次 = 1127.9万人次,国家移民管理局,2026年五一假期出入境数据,2026-05-06,https://www.nia.gov.cn/n897453/c1783234/content.html,五一假期全国边检机关共保障1127.9万人次中外人员出入境。外国人入出境125.5万人次，同比增长12.5%；入境外国人中适用免签政策入境43.6万人次，增长14.7%。,snapshots/国家移民管理局_2026年五一假期出入境数据.html,L1,入库L1,R4,是-共2条
2026五一 外国人 出入境,R4,五一假期外国人人次 = 125.5万人次,国家移民管理局,2026年五一假期出入境数据,2026-05-06,https://www.nia.gov.cn/n897453/c1783234/content.html,外国人入出境125.5万人次，较去年同期增长12.5%。,snapshots/国家移民管理局_2026年五一假期出入境数据.html,L1,入库L1,R4,是-共2条
2026五一 美团 酒店 度假,R4,五一本机酒店度假订单量增速(美团) = 124%,美团,2026五一消费洞察报告,2026-05-05,http://www.ctdsb.net/c1666_202605/2734745.html,美团数据显示，本地酒店度假订单量同比增长124%，用户平均入住时长从1.8晚增至2.6晚。酒店连订2晚以上订单占比达31%，同比增长7个百分点。,snapshots/美团_2026五一消费洞察报告.html,L1,入库L1,R4,否
2026五一 飞猪 高星级酒店,R4,五一高星级酒店预订量增速(飞猪) = 89%,飞猪,2026年五一假期飞猪数据,2026-05-06,https://finance.sina.com.cn/roll/2026-05-07/doc-inhxaxnx2651125.shtml,飞猪数据显示高星级酒店预订量同比增长89%，选择仅酒店不含景点套餐的用户占比从23%升至41%。,snapshots/飞猪_2026年五一假期飞猪数据.html,L1,入库L1,R4,否
2026五一 峨眉山 景区,R4,五一接待游客(峨眉山) = 25.71万人次,峨眉山景区,2026年五一假期峨眉山数据,2026-05-06,https://pdf.dfcfw.com/pdf/H3_AP202605071822040929_1.pdf,截至5月5日18:00，峨眉山景区共接待游客25.71万人次，同比增长22.91%。黄山风景区接待进山游客超15万人次，创历史同期新高。长白山接待6.35万人次，同比增长36.27%。,snapshots/峨眉山景区_2026年五一假期峨眉山数据.html,L1,入库L1,R4,否
2026五一 长白山 景区,R4,五一接待游客(长白山) = 6.35万人次,长白山景区,2026年五一假期长白山数据,2026-05-06,https://pdf.dfcfw.com/pdf/H3_AP202605071822040929_1.pdf,长白山景区接待游客6.35万人次，同比增长36.27%。,snapshots/长白山景区_2026年五一假期长白山数据.html,L1,入库L1,R4,否
2026五一档 电影 票房,R4,五一档电影票房 = 7亿元,国家电影局,2026年五一档电影票房,2026-05-06,https://www.gov.cn/lianbo/202605/content_7067835.htm,五一档电影票房超7亿元。演出消费同比增长17.6%。,snapshots/国家电影局_2026年五一档电影票房.html,L1,入库L1,R4,否
2026五一 春假 连休 拼假,R4,近30个城市中小学春假与五一连休，叠加请4休11拼假，出行节奏从集中爆发转向前后延展,商务部,,,https://pdf.dfcfw.com/pdf/H3_AP202605131822246458_1.pdf,2026年是首个多地中小学春假与五一假期大规模衔接的加长版假期，近30个城市春假与五一连休，消费周期被拉长，市场热度更加平稳。,snapshots/商务部_近30个城市中小学春假与五一连休，叠.html,L2,入库L2,R4,否
2026五一 跨省游 中长线 商务部,R4,商务部数据显示五一重点平台跨省游客数量增长7.6%，800公里以上游客增长20%，带动酒店住宿消费增长18%,商务部,,,http://difang.gmw.cn/2026-05/06/content_38750969.htm,商务部商务大数据显示，五一假期重点平台全国跨省游客数量规模增长7.6%，其中出行800公里以上的游客数量增长20%，带动相应酒店住宿消费增长18%。租车订单量增长21%，跨城订单增长67.6%。,snapshots/商务部_商务部数据显示五一重点平台跨省游客数.html,L2,入库L2,R4,否
2026五一 入境游 携程 免签,R4,携程数据显示黑龙江、贵州、湖南、新疆、山西入境游客同比增速均超60%，俄罗斯入境人次同比增长120.1%居首,携程,,,https://news.qq.com/rain/a/20260506A048JE00,携程数据显示入境游新兴目的地加速崛起，黑龙江、贵州、湖南、新疆、山西入境游客同比增速均超过60%。从客源国看，俄罗斯入境人次同比增长120.1%，出行人次与增速双居榜首。,snapshots/携程_携程数据显示黑龙江、贵州、湖南、新疆.html,L2,入库L2,R4,否
2026五一 小城游 美团 县域,R4,美团数据显示小城旅游流量增长130%，异地用户占比达70%，景德镇、宜宾、大同酒店订单量增长均超25%,美团,,,https://m.ebrun.com/665001.html,美团数据显示小城旅游流量增130%，异地用户占比达70%。景德镇、宜宾、大同酒店订单量增长均超25%。,snapshots/美团_美团数据显示小城旅游流量增长130%.html,L2,入库L2,R4,否
